CustomerID,Frequency,Monetary,Recency,MonetaryNet,ReturnRatio,Cluster,Segment,Cluster_GMM,Cluster_DBSCAN
16710.0,10,2483.04,18,2483.04,-0.0,0,Active Value Buyers,2,0
16711.0,5,1651.03,2,1651.03,-0.0,0,Active Value Buyers,2,0
16712.0,11,3645.43,8,3645.43,-0.0,0,Active Value Buyers,3,0
16713.0,21,6840.2300000000005,18,6840.2300000000005,0.011974352639344581,0,Active Value Buyers,3,0
16714.0,4,911.53,218,911.53,0.21523335581927855,2,Occasional / Newcomers,2,0
16715.0,1,301.71999999999997,77,301.71999999999997,-0.0,0,Active Value Buyers,2,0
16716.0,3,319.8000000000001,266,319.8000000000001,0.6451398128660232,2,Occasional / Newcomers,2,0
16717.0,9,3278.36,8,3278.36,0.15032733941438445,0,Active Value Buyers,3,0
16718.0,1,623.75,368,623.75,-0.0,2,Occasional / Newcomers,2,0
16719.0,8,1773.92,14,1773.92,0.00921571474334753,0,Active Value Buyers,2,0
16720.0,1,155.24,25,155.24,-0.0,0,Active Value Buyers,2,0
16721.0,1,292.47,261,292.47,-0.0,2,Occasional / Newcomers,2,0
16722.0,16,4711.21,16,4711.21,0.004143053725653102,0,Active Value Buyers,3,0
16723.0,2,589.15,90,589.15,-0.0,0,Active Value Buyers,2,0
16725.0,8,775.07,301,775.07,0.007618242800929243,2,Occasional / Newcomers,2,0
16726.0,5,1382.02,25,1382.02,-0.0,0,Active Value Buyers,2,0
16727.0,1,272.82,363,272.82,-0.0,2,Occasional / Newcomers,2,0
16728.0,4,1054.67,45,1054.67,-0.0,0,Active Value Buyers,2,0
16729.0,26,7076.28,35,7076.28,0.02260245969256532,0,Active Value Buyers,3,0
16730.0,4,702.79,51,702.79,0.05425845426079792,0,Active Value Buyers,2,0
16732.0,1,603.75,31,603.75,-0.0,0,Active Value Buyers,2,0
16734.0,3,650.51,51,650.51,-0.0,0,Active Value Buyers,2,0
16735.0,7,2269.21,78,2269.21,0.013627116869967697,0,Active Value Buyers,2,0
16737.0,1,417.59999999999997,52,417.59999999999997,-0.0,0,Active Value Buyers,2,0
16738.0,1,3.75,297,3.75,-0.0,2,Occasional / Newcomers,2,0
16739.0,2,312.55,171,312.55,0.03235294107630668,2,Occasional / Newcomers,2,0
16742.0,2,0.0,46,0.0,0.9999999978489998,0,Active Value Buyers,2,0
16743.0,8,2191.84,28,2191.84,0.020664941972545814,0,Active Value Buyers,2,0
16744.0,7,1304.76,10,1304.76,-0.0,0,Active Value Buyers,2,0
16745.0,18,7170.7,86,7170.7,0.003280374740658525,0,Active Value Buyers,3,0
16746.0,19,6694.31,4,6694.31,0.0005001746878013851,0,Active Value Buyers,3,0
16747.0,4,826.96,24,826.96,0.010884386275046782,0,Active Value Buyers,2,0
16748.0,5,1515.9,17,1515.9,-0.0,0,Active Value Buyers,2,0
16750.0,5,623.93,44,623.93,-0.0,0,Active Value Buyers,2,0
16751.0,1,1764.72,30,1764.72,-0.0,0,Active Value Buyers,2,0
16752.0,1,207.5,372,207.5,-0.0,2,Occasional / Newcomers,2,0
16753.0,1,223.92000000000002,57,223.92000000000002,-0.0,0,Active Value Buyers,2,0
16754.0,1,2002.4,371,2002.4,-0.0,2,Occasional / Newcomers,2,0
16755.0,5,1484.63,113,1484.63,0.008150558174174382,0,Active Value Buyers,2,0
16756.0,1,239.4,214,239.4,-0.0,2,Occasional / Newcomers,2,0
16757.0,1,106.83000000000001,318,106.83000000000001,-0.0,2,Occasional / Newcomers,2,0
16758.0,1,369.34000000000003,64,369.34000000000003,-0.0,0,Active Value Buyers,2,0
16759.0,4,772.84,7,772.84,0.021461401104772914,0,Active Value Buyers,2,0
16761.0,1,316.62,96,316.62,-0.0,0,Active Value Buyers,2,0
16762.0,3,1501.38,19,1501.38,-0.0,0,Active Value Buyers,2,0
16763.0,2,594.9,184,594.9,0.027702868304808576,2,Occasional / Newcomers,2,0
16764.0,18,2758.25,3,2758.25,0.014646780382371431,0,Active Value Buyers,3,0
16765.0,1,34.0,293,34.0,-0.0,2,Occasional / Newcomers,2,0
16766.0,2,1145.6,272,1145.6,-0.0,2,Occasional / Newcomers,2,0
16767.0,11,5580.6,30,5580.6,-0.0,0,Active Value Buyers,3,0
16768.0,5,458.04,47,458.04,0.04193771038520424,0,Active Value Buyers,2,0
16769.0,1,380.39,259,380.39,-0.0,2,Occasional / Newcomers,2,0
16770.0,6,744.9,57,744.9,0.03272302294153614,0,Active Value Buyers,2,0
16771.0,5,2246.81,32,2246.81,-0.0,0,Active Value Buyers,2,0
16773.0,1,171.59,56,171.59,-0.0,0,Active Value Buyers,2,0
16774.0,5,654.92,67,654.92,0.009977022599502627,0,Active Value Buyers,2,0
16775.0,11,1695.66,9,1695.66,-0.0,0,Active Value Buyers,3,0
16776.0,1,388.28,59,388.28,-0.0,0,Active Value Buyers,2,0
16777.0,2,226.35,79,226.35,-0.0,0,Active Value Buyers,2,0
16778.0,2,245.94,73,245.94,-0.0,0,Active Value Buyers,2,0
16779.0,28,10454.05,1,10454.05,0.01652630548908849,0,Active Value Buyers,3,0
16780.0,2,425.19,99,425.19,-0.0,0,Active Value Buyers,2,0
16781.0,2,294.65,364,294.65,0.05333333316198125,2,Occasional / Newcomers,2,0
16782.0,19,2242.25,9,2242.25,0.016513882180572006,0,Active Value Buyers,3,0
16784.0,1,107.6,19,107.6,-0.0,0,Active Value Buyers,2,0
16788.0,2,597.48,122,597.48,-0.0,0,Active Value Buyers,2,0
16789.0,1,80.8,7,80.8,-0.0,0,Active Value Buyers,2,0
16790.0,8,1520.1200000000001,3,1520.1200000000001,0.016498233707833595,0,Active Value Buyers,2,0
16791.0,8,1706.28,28,1706.28,0.009002311556062731,0,Active Value Buyers,2,0
16792.0,2,110.38000000000001,281,110.38000000000001,-0.0,2,Occasional / Newcomers,2,0
16793.0,1,243.84,56,243.84,-0.0,0,Active Value Buyers,2,0
16794.0,12,1201.51,0,1201.51,0.01733853487962106,0,Active Value Buyers,3,0
16795.0,1,414.88,364,414.88,-0.0,2,Occasional / Newcomers,2,0
16796.0,1,305.62,88,305.62,-0.0,0,Active Value Buyers,2,0
16800.0,1,1201.49,10,1201.49,-0.0,0,Active Value Buyers,2,0
16801.0,5,867.83,162,867.83,0.4642131710444252,2,Occasional / Newcomers,2,0
16803.0,1,332.3,64,332.3,-0.0,0,Active Value Buyers,2,0
16804.0,3,536.99,22,536.99,-0.0,0,Active Value Buyers,2,0
16805.0,2,460.59,173,460.59,-0.0,2,Occasional / Newcomers,2,0
16806.0,4,801.49,102,801.49,-0.0,0,Active Value Buyers,2,0
16807.0,3,1121.59,142,1121.59,-0.0,2,Occasional / Newcomers,2,0
16808.0,2,288.42,98,288.42,-0.0,0,Active Value Buyers,2,0
16809.0,6,912.74,22,912.74,0.0021318698114860006,0,Active Value Buyers,2,0
16810.0,2,275.64,191,275.64,0.10951734796951171,2,Occasional / Newcomers,2,0
16811.0,2,547.07,4,547.07,-0.0,0,Active Value Buyers,2,0
16812.0,1,479.35,360,479.35,-0.0,2,Occasional / Newcomers,2,0
16813.0,10,1692.98,7,1692.98,-0.0,0,Active Value Buyers,2,0
16814.0,22,6500.6,13,6500.6,0.001305864097754549,0,Active Value Buyers,3,0
16816.0,4,417.06,102,417.06,-0.0,0,Active Value Buyers,2,0
16817.0,13,1446.95,2,1446.95,0.098333073626214,0,Active Value Buyers,3,0
16818.0,13,3317.97,10,3317.97,0.009434046755424114,0,Active Value Buyers,3,0
16820.0,1,497.61,95,497.61,-0.0,0,Active Value Buyers,2,0
16823.0,1,358.38,226,358.38,-0.0,2,Occasional / Newcomers,2,0
16824.0,2,460.64,15,460.64,-0.0,0,Active Value Buyers,2,0
16825.0,2,775.1800000000001,38,775.1800000000001,-0.0,0,Active Value Buyers,2,0
16826.0,1,341.7,50,341.7,-0.0,0,Active Value Buyers,2,0
16828.0,2,128.5,92,128.5,-0.0,0,Active Value Buyers,2,0
16829.0,1,197.22,156,197.22,-0.0,2,Occasional / Newcomers,2,0
16830.0,1,325.91,38,325.91,-0.0,0,Active Value Buyers,2,0
16832.0,3,199.15,183,199.15,-0.0,2,Occasional / Newcomers,2,0
16833.0,4,1106.53,0,1106.53,-0.0,0,Active Value Buyers,2,0
16834.0,1,413.46,227,413.46,-0.0,2,Occasional / Newcomers,2,0
16835.0,2,180.85,127,180.85,-0.0,0,Active Value Buyers,2,0
16836.0,2,251.87,39,251.87,-0.0,0,Active Value Buyers,2,0
16837.0,12,3167.73,30,3167.73,0.001024919740577071,0,Active Value Buyers,3,0
16838.0,3,582.9,196,582.9,0.010104440842142412,2,Occasional / Newcomers,2,0
16839.0,39,15357.78,8,15357.78,0.07451753156498946,0,Active Value Buyers,3,0
16841.0,7,1774.62,36,1774.62,0.05091399169389888,0,Active Value Buyers,2,0
16842.0,4,1260.44,63,1260.44,0.0029663262619018292,0,Active Value Buyers,2,0
16843.0,17,10183.82,42,10183.82,0.0012504204844128541,0,Active Value Buyers,3,0
16846.0,1,214.32,49,214.32,-0.0,0,Active Value Buyers,2,0
16847.0,1,193.44,42,193.44,-0.0,0,Active Value Buyers,2,0
16848.0,1,281.42,52,281.42,-0.0,0,Active Value Buyers,2,0
16849.0,1,124.57,186,124.57,-0.0,2,Occasional / Newcomers,2,0
16850.0,1,332.41,333,332.41,-0.0,2,Occasional / Newcomers,2,0
16851.0,3,342.45,3,342.45,-0.0,0,Active Value Buyers,2,0
16852.0,2,144.91000000000003,9,144.91000000000003,-0.0,0,Active Value Buyers,2,0
16855.0,2,328.4,23,328.4,-0.0,0,Active Value Buyers,2,0
16856.0,1,35.400000000000006,14,35.400000000000006,-0.0,0,Active Value Buyers,2,0
16858.0,2,345.89000000000004,365,345.89000000000004,0.07932071633708451,2,Occasional / Newcomers,2,0
16859.0,5,473.14,105,473.14,0.3672991797818976,0,Active Value Buyers,2,0
16861.0,3,151.65,59,151.65,0.12724447440582143,0,Active Value Buyers,2,0
16863.0,4,481.35,28,481.35,0.042661097767181584,0,Active Value Buyers,2,0
16866.0,3,207.73999999999998,140,207.73999999999998,-0.0,0,Active Value Buyers,2,0
16869.0,5,805.62,22,805.62,0.023987788006120777,0,Active Value Buyers,2,0
16871.0,7,2761.4900000000002,21,2761.4900000000002,0.018081028603198393,0,Active Value Buyers,2,0
16872.0,3,680.02,76,680.02,-0.0,0,Active Value Buyers,2,0
16873.0,10,7066.31,4,7066.31,0.008045066973246036,0,Active Value Buyers,3,0
16875.0,9,2023.47,63,2023.47,0.0343874819094036,0,Active Value Buyers,2,0
16877.0,6,853.72,11,853.72,-0.0,0,Active Value Buyers,2,0
16878.0,2,0.0,24,0.0,0.9999999248120358,0,Active Value Buyers,2,0
16880.0,7,1519.08,30,1519.08,-0.0,0,Active Value Buyers,2,0
16881.0,1,432.0,66,432.0,-0.0,0,Active Value Buyers,2,0
16882.0,3,705.12,66,705.12,-0.0,0,Active Value Buyers,2,0
16883.0,2,276.73,186,276.73,-0.0,2,Occasional / Newcomers,2,0
16884.0,2,429.84000000000003,37,429.84000000000003,-0.0,0,Active Value Buyers,2,0
16885.0,3,471.51,14,471.51,-0.0,0,Active Value Buyers,2,0
16887.0,1,194.88,34,194.88,-0.0,0,Active Value Buyers,2,0
16889.0,3,1578.67,194,1578.67,-0.0,2,Occasional / Newcomers,2,0
16891.0,5,809.7,1,809.7,-0.0,0,Active Value Buyers,2,0
16892.0,7,496.84000000000003,0,496.84000000000003,0.05461049576700061,0,Active Value Buyers,2,0
16893.0,1,145.93,366,145.93,-0.0,2,Occasional / Newcomers,2,0
16895.0,1,219.14,64,219.14,-0.0,0,Active Value Buyers,2,0
16897.0,3,213.03,298,213.03,0.2648560968153217,2,Occasional / Newcomers,2,0
16898.0,4,444.46,25,444.46,0.12647157067181938,0,Active Value Buyers,2,0
16899.0,6,1281.56,7,1281.56,-0.0,0,Active Value Buyers,2,0
16900.0,5,187.6900000000001,11,187.6900000000001,0.7884253353153212,0,Active Value Buyers,2,0
16902.0,1,1706.88,115,1706.88,-0.0,0,Active Value Buyers,2,0
16903.0,1,373.24,28,373.24,-0.0,0,Active Value Buyers,2,0
16904.0,16,3754.27,3,3754.27,-0.0,0,Active Value Buyers,3,0
16905.0,8,3085.48,4,3085.48,0.005463459286603256,0,Active Value Buyers,2,0
16906.0,4,579.77,81,579.77,-0.0,0,Active Value Buyers,2,0
16907.0,5,981.65,28,981.65,-0.0,0,Active Value Buyers,2,0
16909.0,2,364.14,63,364.14,0.03956322192445213,0,Active Value Buyers,2,0
16910.0,8,1510.06,3,1510.06,-0.0,0,Active Value Buyers,2,0
16912.0,14,2528.67,22,2528.67,0.01813712927096695,0,Active Value Buyers,3,0
16913.0,1,113.44,289,113.44,-0.0,2,Occasional / Newcomers,2,0
16914.0,1,208.46,35,208.46,-0.0,0,Active Value Buyers,2,0
16915.0,6,621.6800000000001,8,621.6800000000001,-0.0,0,Active Value Buyers,2,0
16916.0,2,576.26,23,576.26,-0.0,0,Active Value Buyers,2,0
16917.0,1,391.52,276,391.52,-0.0,2,Occasional / Newcomers,2,0
16918.0,7,1043.34,49,1043.34,0.023839374240901757,0,Active Value Buyers,2,0
16919.0,11,2596.45,155,2596.45,-0.0,0,Active Value Buyers,2,0
16921.0,1,169.79,60,169.79,-0.0,0,Active Value Buyers,2,0
16923.0,26,6666.83,11,6666.83,0.08013400278434765,0,Active Value Buyers,3,0
16924.0,4,739.5,20,739.5,0.126660761586465,0,Active Value Buyers,2,0
16926.0,1,230.25,370,230.25,-0.0,2,Occasional / Newcomers,2,0
16927.0,3,543.05,115,543.05,-0.0,0,Active Value Buyers,2,0
16928.0,19,2781.5,79,2781.5,0.02321252984154638,0,Active Value Buyers,3,0
16929.0,7,1295.39,3,1295.39,-0.0,0,Active Value Buyers,2,0
16930.0,3,380.55,25,380.55,-0.0,0,Active Value Buyers,2,0
16931.0,21,4604.22,4,4604.22,-0.0,0,Active Value Buyers,3,0
16932.0,1,161.94,52,161.94,-0.0,0,Active Value Buyers,2,0
16933.0,5,530.08,0,530.08,0.058856949986937926,0,Active Value Buyers,2,0
16934.0,2,950.9300000000001,54,950.9300000000001,-0.0,0,Active Value Buyers,2,0
16936.0,1,262.68,25,262.68,-0.0,0,Active Value Buyers,2,0
16938.0,5,1903.13,8,1903.13,0.3045081456871823,0,Active Value Buyers,2,0
16940.0,3,3049.88,51,3049.88,-0.0,0,Active Value Buyers,3,0
16942.0,10,1894.11,12,1894.11,0.01378742989717356,0,Active Value Buyers,2,0
16943.0,3,816.73,211,816.73,-0.0,2,Occasional / Newcomers,2,0
16945.0,19,4345.5,21,4345.5,-0.0,0,Active Value Buyers,3,0
16947.0,1,406.48,235,406.48,-0.0,2,Occasional / Newcomers,2,0
16948.0,3,435.02,138,435.02,-0.0,0,Active Value Buyers,2,0
16949.0,7,1161.27,3,1161.27,0.09718021869655652,0,Active Value Buyers,2,0
16950.0,3,1178.56,56,1178.56,-0.0,0,Active Value Buyers,2,0
16951.0,4,1262.75,122,1262.75,0.011739385629630688,0,Active Value Buyers,2,0
16952.0,2,167.61,108,167.61,-0.0,0,Active Value Buyers,2,0
16953.0,1,20.8,29,20.8,-0.0,0,Active Value Buyers,2,0
16954.0,9,2085.08,0,2085.08,-0.0,0,Active Value Buyers,2,0
16955.0,5,493.67,184,493.67,0.04820020427593614,2,Occasional / Newcomers,2,0
16956.0,2,292.34,8,292.34,0.05311912919246249,0,Active Value Buyers,2,0
16957.0,2,416.64,238,416.64,-0.0,2,Occasional / Newcomers,2,0
16959.0,1,117.35000000000001,86,117.35000000000001,-0.0,0,Active Value Buyers,2,0
16960.0,3,507.05,38,507.05,-0.0,0,Active Value Buyers,2,0
16961.0,1,234.17,115,234.17,-0.0,0,Active Value Buyers,2,0
16963.0,1,110.55000000000001,186,110.55000000000001,-0.0,2,Occasional / Newcomers,2,0
16965.0,1,201.19,226,201.19,-0.0,2,Occasional / Newcomers,2,0
16966.0,10,2148.47,7,2148.47,0.0030162832879268462,0,Active Value Buyers,2,0
16967.0,1,319.02,188,319.02,-0.0,2,Occasional / Newcomers,2,0
16968.0,2,439.43,3,439.43,-0.0,0,Active Value Buyers,2,0
16969.0,3,650.41,38,650.41,-0.0,0,Active Value Buyers,2,0
16971.0,2,232.20999999999998,2,232.20999999999998,0.3499342113884432,0,Active Value Buyers,2,0
16976.0,1,251.51999999999998,266,251.51999999999998,-0.0,2,Occasional / Newcomers,2,0
16978.0,1,344.33,77,344.33,-0.0,0,Active Value Buyers,2,0
16979.0,8,1809.05,3,1809.05,0.02319114469590111,0,Active Value Buyers,2,0
16980.0,2,1078.96,254,1078.96,-0.0,2,Occasional / Newcomers,2,0
16982.0,1,384.06,60,384.06,-0.0,0,Active Value Buyers,2,0
16983.0,8,1920.2,12,1920.2,0.005721682844933755,0,Active Value Buyers,2,0
16984.0,5,4392.42,77,4392.42,0.019844466506779325,0,Active Value Buyers,3,0
16985.0,11,5461.62,16,5461.62,0.0004575302152116846,0,Active Value Buyers,3,0
16986.0,2,1873.2,29,1873.2,-0.0,0,Active Value Buyers,2,0
16987.0,7,1625.05,2,1625.05,-0.0,0,Active Value Buyers,2,0
16988.0,1,126.12,4,126.12,-0.0,0,Active Value Buyers,2,0
16989.0,6,1133.25,6,1133.25,-0.0,0,Active Value Buyers,2,0
16990.0,1,179.0,218,179.0,-0.0,2,Occasional / Newcomers,2,0
16992.0,6,1601.8600000000001,10,1601.8600000000001,0.00771227335040217,0,Active Value Buyers,2,0
16995.0,1,-1.25,371,0.0,1250000.0,2,Occasional / Newcomers,0,0
16996.0,9,1427.46,29,1427.46,0.02024763890549662,0,Active Value Buyers,2,0
16997.0,3,702.0,287,702.0,-0.0,2,Occasional / Newcomers,2,0
16998.0,6,287.02000000000004,149,287.02000000000004,0.02705084736592933,2,Occasional / Newcomers,2,0
16999.0,2,484.82,22,484.82,-0.0,0,Active Value Buyers,2,0
17001.0,11,3989.57,0,3989.57,-0.0,0,Active Value Buyers,3,0
17002.0,4,1487.78,72,1487.78,0.003983316928773394,0,Active Value Buyers,2,0
17004.0,2,1412.94,45,1412.94,-0.0,0,Active Value Buyers,2,0
17006.0,4,781.78,4,781.78,-0.0,0,Active Value Buyers,2,0
17007.0,7,877.4300000000001,50,877.4300000000001,0.014046048549834204,0,Active Value Buyers,2,0
17010.0,2,185.46,16,185.46,0.0506756754162793,0,Active Value Buyers,2,0
17011.0,1,270.9,29,270.9,-0.0,0,Active Value Buyers,2,0
17014.0,4,565.58,7,565.58,0.03538962694150116,0,Active Value Buyers,2,0
17015.0,3,1842.56,28,1842.56,-0.0,0,Active Value Buyers,2,0
17017.0,27,8574.11,2,8574.11,0.013819462494356108,0,Active Value Buyers,3,0
17018.0,2,920.1,40,920.1,-0.0,0,Active Value Buyers,2,0
17019.0,4,1272.61,10,1272.61,-0.0,0,Active Value Buyers,2,0
17022.0,1,71.0,30,71.0,-0.0,0,Active Value Buyers,2,0
17024.0,3,95.85,44,95.85,-0.0,0,Active Value Buyers,2,0
17025.0,3,357.77,60,357.77,-0.0,0,Active Value Buyers,2,0
17026.0,2,154.82999999999998,184,154.82999999999998,-0.0,2,Occasional / Newcomers,2,0
17027.0,7,848.59,78,848.59,0.04683867049294199,0,Active Value Buyers,2,0
17029.0,2,716.0,110,716.0,-0.0,0,Active Value Buyers,2,0
17030.0,1,146.87,63,146.87,-0.0,0,Active Value Buyers,2,0
17031.0,2,380.35,11,380.35,-0.0,0,Active Value Buyers,2,0
17033.0,3,1030.14,85,1030.14,-0.0,0,Active Value Buyers,2,0
17034.0,4,734.5699999999999,15,734.5699999999999,0.01468773471578531,0,Active Value Buyers,2,0
17035.0,3,388.33,245,388.33,0.10426037389739956,2,Occasional / Newcomers,2,0
17037.0,2,1253.22,77,1253.22,0.011125840347247862,0,Active Value Buyers,2,0
17038.0,1,112.4,29,112.4,-0.0,0,Active Value Buyers,2,0
17040.0,1,449.73,137,449.73,-0.0,2,Occasional / Newcomers,2,0
17041.0,4,1065.77,26,1065.77,0.01460839334059895,0,Active Value Buyers,2,0
17042.0,5,1044.3799999999999,2,1044.3799999999999,-0.0,0,Active Value Buyers,2,0
17043.0,4,1735.18,31,1735.18,-0.0,0,Active Value Buyers,2,0
17044.0,3,897.4300000000001,8,897.4300000000001,0.05382295878265966,0,Active Value Buyers,2,0
17045.0,3,339.44,112,339.44,-0.0,0,Active Value Buyers,2,0
17046.0,1,642.02,156,642.02,-0.0,2,Occasional / Newcomers,2,0
17047.0,3,1100.9,84,1100.9,-0.0,0,Active Value Buyers,2,0
17048.0,6,864.32,114,864.32,0.06595342295785009,0,Active Value Buyers,2,0
17049.0,11,5594.78,2,5594.78,0.011519475331799853,0,Active Value Buyers,3,0
17050.0,6,3228.84,95,3228.84,-0.0,0,Active Value Buyers,2,0
17051.0,1,247.14000000000001,193,247.14000000000001,-0.0,2,Occasional / Newcomers,2,0
17052.0,1,413.75,27,413.75,-0.0,0,Active Value Buyers,2,0
17053.0,2,496.38,128,496.38,0.004212806924625247,0,Active Value Buyers,2,0
17054.0,6,1353.83,27,1353.83,0.0018432092471277568,0,Active Value Buyers,2,0
17058.0,3,1179.89,81,1179.89,-0.0,0,Active Value Buyers,2,0
17059.0,5,3095.04,29,3095.04,-0.0,0,Active Value Buyers,3,0
17060.0,1,234.24,265,234.24,-0.0,2,Occasional / Newcomers,2,0
17061.0,12,5116.13,73,5116.13,0.022189391517156282,0,Active Value Buyers,3,0
17062.0,5,534.47,313,534.47,0.007244088624469995,2,Occasional / Newcomers,2,0
17063.0,11,1421.59,8,1421.59,0.027067905863183604,0,Active Value Buyers,3,0
17064.0,3,859.35,58,859.35,-0.0,0,Active Value Buyers,2,0
17065.0,1,-112.35,142,0.0,112350000.0,2,Occasional / Newcomers,0,0
17068.0,22,4531.34,11,4531.34,0.0045692795027021844,0,Active Value Buyers,3,0
17069.0,13,2655.2200000000003,27,2655.2200000000003,0.020105546732071617,0,Active Value Buyers,3,0
17070.0,1,312.14,113,312.14,-0.0,0,Active Value Buyers,2,0
17071.0,14,2385.48,8,2385.48,0.017928967522867576,0,Active Value Buyers,3,0
17073.0,4,1446.09,17,1446.09,-0.0,0,Active Value Buyers,2,0
17075.0,5,813.77,17,813.77,0.02439696923176885,0,Active Value Buyers,2,0
17076.0,3,841.0799999999999,35,841.0799999999999,-0.0,0,Active Value Buyers,2,0
17078.0,2,378.2,35,378.2,-0.0,0,Active Value Buyers,2,0
17079.0,1,118.80000000000001,77,118.80000000000001,-0.0,0,Active Value Buyers,2,0
17080.0,3,285.5,21,285.5,0.007370836494781877,0,Active Value Buyers,2,0
17081.0,2,290.16,24,290.16,-0.0,0,Active Value Buyers,2,0
17082.0,2,2003.85,32,2003.85,-0.0,0,Active Value Buyers,2,0
17083.0,3,1405.78,108,1405.78,-0.0,0,Active Value Buyers,2,0
17084.0,2,2949.75,34,2949.75,-0.0,0,Active Value Buyers,3,0
17085.0,6,1555.05,122,1555.05,0.0074043340839342955,0,Active Value Buyers,2,0
17086.0,6,2050.08,6,2050.08,-0.0,0,Active Value Buyers,2,0
17088.0,4,1991.01,27,1991.01,-0.0,0,Active Value Buyers,2,0
17090.0,8,2041.8500000000001,3,2041.8500000000001,0.0010274223924130127,0,Active Value Buyers,2,0
17091.0,10,3802.81,2,3802.81,0.006518172506500362,0,Active Value Buyers,3,0
17092.0,4,1777.78,49,1777.78,-0.0,0,Active Value Buyers,2,0
17094.0,2,270.20000000000005,317,270.20000000000005,0.10529801289636422,2,Occasional / Newcomers,2,0
17095.0,6,1088.2,21,1088.2,0.17819598826562047,0,Active Value Buyers,2,0
17096.0,7,992.6800000000001,8,992.6800000000001,0.02881238195844718,0,Active Value Buyers,2,0
17097.0,9,937.92,1,937.92,0.01728798640295888,0,Active Value Buyers,2,0
17100.0,2,971.74,17,971.74,-0.0,0,Active Value Buyers,2,0
17101.0,4,1621.73,9,1621.73,-0.0,0,Active Value Buyers,2,0
17102.0,1,25.5,261,25.5,-0.0,2,Occasional / Newcomers,2,0
17105.0,2,665.78,158,665.78,-0.0,2,Occasional / Newcomers,2,0
17107.0,7,10380.43,32,10380.43,0.04022031486124728,0,Active Value Buyers,3,0
17109.0,8,869.6800000000001,28,869.6800000000001,0.017355147770320947,0,Active Value Buyers,2,0
17110.0,1,163.29999999999998,164,163.29999999999998,-0.0,2,Occasional / Newcomers,2,0
17111.0,1,248.61,46,248.61,-0.0,0,Active Value Buyers,2,0
17114.0,10,747.22,5,747.22,0.07593183438953793,0,Active Value Buyers,3,0
17115.0,5,806.9000000000001,7,806.9000000000001,0.03653731338920919,0,Active Value Buyers,2,0
17117.0,1,116.19999999999999,287,116.19999999999999,-0.0,2,Occasional / Newcomers,2,0
17118.0,1,157.02,317,157.02,-0.0,2,Occasional / Newcomers,2,0
17119.0,3,593.61,2,593.61,0.021914287090484114,0,Active Value Buyers,2,0
17120.0,1,307.46,232,307.46,-0.0,2,Occasional / Newcomers,2,0
17122.0,1,138.32,118,138.32,-0.0,0,Active Value Buyers,2,0
17123.0,1,345.29999999999995,161,345.29999999999995,-0.0,2,Occasional / Newcomers,2,0
17124.0,1,298.89,184,298.89,-0.0,2,Occasional / Newcomers,2,0
17125.0,1,259.35,49,259.35,-0.0,0,Active Value Buyers,2,0
17126.0,7,991.85,151,991.85,0.012839014667490404,2,Occasional / Newcomers,2,0
17128.0,1,157.09,334,157.09,-0.0,2,Occasional / Newcomers,2,0
17131.0,5,2463.17,4,2463.17,-0.0,0,Active Value Buyers,2,0
17133.0,7,4892.240000000001,15,4892.240000000001,-0.0,0,Active Value Buyers,3,0
17134.0,2,425.0,106,425.0,-0.0,0,Active Value Buyers,2,0
17135.0,7,1139.73,15,1139.73,-0.0,0,Active Value Buyers,2,0
17138.0,1,380.5,275,380.5,-0.0,2,Occasional / Newcomers,2,0
17139.0,15,10585.57,15,10585.57,0.007770561288753628,0,Active Value Buyers,3,0
17140.0,1,465.32,246,465.32,-0.0,2,Occasional / Newcomers,2,0
17142.0,1,579.0,238,579.0,-0.0,2,Occasional / Newcomers,2,0
17144.0,2,984.57,0,984.57,-0.0,0,Active Value Buyers,2,0
17146.0,3,749.78,105,749.78,-0.0,0,Active Value Buyers,2,0
17147.0,6,1679.64,22,1679.64,0.02038388184908119,0,Active Value Buyers,2,0
17148.0,1,124.88,51,124.88,-0.0,0,Active Value Buyers,2,0
17152.0,4,1503.5,194,1503.5,0.11009174305410373,2,Occasional / Newcomers,2,0
17153.0,1,213.78,23,213.78,-0.0,0,Active Value Buyers,2,0
17154.0,1,329.34,74,329.34,-0.0,0,Active Value Buyers,2,0
17155.0,2,251.70000000000002,17,251.70000000000002,-0.0,0,Active Value Buyers,2,0
17157.0,3,306.55,7,306.55,0.03902821304379871,0,Active Value Buyers,2,0
17158.0,3,1266.97,31,1266.97,-0.0,0,Active Value Buyers,2,0
17159.0,4,1534.73,21,1534.73,0.0026967664777651497,0,Active Value Buyers,2,0
17160.0,6,3518.03,30,3518.03,-0.0,0,Active Value Buyers,3,0
17162.0,11,1707.21,28,1707.21,0.004809205691296092,0,Active Value Buyers,3,0
17163.0,2,293.1,21,293.1,-0.0,0,Active Value Buyers,2,0
17164.0,8,2466.4,32,2466.4,0.00038502847168621053,0,Active Value Buyers,2,0
17165.0,1,158.68,283,158.68,-0.0,2,Occasional / Newcomers,2,0
17166.0,3,189.49,38,189.49,0.08166133526382993,0,Active Value Buyers,2,0
17169.0,4,816.88,49,816.88,0.022613606424401626,0,Active Value Buyers,2,0
17171.0,1,224.91,288,224.91,-0.0,2,Occasional / Newcomers,2,0
17172.0,2,313.26,74,313.26,0.01416163137537251,0,Active Value Buyers,2,0
17173.0,9,3755.65,4,3755.65,0.0029071310988936627,0,Active Value Buyers,3,0
